DateID,Date,DayOfWeek,Month,Quarter,Year,IsWeekend
20180621,2018-06-21,3,6,2,2018,0
20180622,2018-06-22,4,6,2,2018,0
20180623,2018-06-23,5,6,2,2018,1
20180624,2018-06-24,6,6,2,2018,1
20180625,2018-06-25,0,6,2,2018,0
20180626,2018-06-26,1,6,2,2018,0
20180627,2018-06-27,2,6,2,2018,0
20180628,2018-06-28,3,6,2,2018,0
20180629,2018-06-29,4,6,2,2018,0
20180630,2018-06-30,5,6,2,2018,1
20180701,2018-07-01,6,7,3,2018,1
20180702,2018-07-02,0,7,3,2018,0
20180703,2018-07-03,1,7,3,2018,0
20180704,2018-07-04,2,7,3,2018,0
20180705,2018-07-05,3,7,3,2018,0
20180706,2018-07-06,4,7,3,2018,0
20180707,2018-07-07,5,7,3,2018,1
20180708,2018-07-08,6,7,3,2018,1
20180709,2018-07-09,0,7,3,2018,0
20180710,2018-07-10,1,7,3,2018,0
20180711,2018-07-11,2,7,3,2018,0
20180712,2018-07-12,3,7,3,2018,0
20180713,2018-07-13,4,7,3,2018,0
20180714,2018-07-14,5,7,3,2018,1
20180715,2018-07-15,6,7,3,2018,1
20180716,2018-07-16,0,7,3,2018,0
20180717,2018-07-17,1,7,3,2018,0
20180718,2018-07-18,2,7,3,2018,0
20180719,2018-07-19,3,7,3,2018,0
20180720,2018-07-20,4,7,3,2018,0
20180721,2018-07-21,5,7,3,2018,1
20180722,2018-07-22,6,7,3,2018,1
20180723,2018-07-23,0,7,3,2018,0
20180724,2018-07-24,1,7,3,2018,0
20180725,2018-07-25,2,7,3,2018,0
20180726,2018-07-26,3,7,3,2018,0
20180727,2018-07-27,4,7,3,2018,0
20180728,2018-07-28,5,7,3,2018,1
20180729,2018-07-29,6,7,3,2018,1
20180730,2018-07-30,0,7,3,2018,0
20180731,2018-07-31,1,7,3,2018,0
20180801,2018-08-01,2,8,3,2018,0
20180802,2018-08-02,3,8,3,2018,0
20180803,2018-08-03,4,8,3,2018,0
20180804,2018-08-04,5,8,3,2018,1
20180805,2018-08-05,6,8,3,2018,1
20180806,2018-08-06,0,8,3,2018,0
20180807,2018-08-07,1,8,3,2018,0
20180808,2018-08-08,2,8,3,2018,0
20180809,2018-08-09,3,8,3,2018,0
20180810,2018-08-10,4,8,3,2018,0
20180811,2018-08-11,5,8,3,2018,1
20180812,2018-08-12,6,8,3,2018,1
20180813,2018-08-13,0,8,3,2018,0
20180814,2018-08-14,1,8,3,2018,0
20180815,2018-08-15,2,8,3,2018,0
20180816,2018-08-16,3,8,3,2018,0
20180817,2018-08-17,4,8,3,2018,0
20180818,2018-08-18,5,8,3,2018,1
20180819,2018-08-19,6,8,3,2018,1
20180820,2018-08-20,0,8,3,2018,0
20180821,2018-08-21,1,8,3,2018,0
20180822,2018-08-22,2,8,3,2018,0
20180823,2018-08-23,3,8,3,2018,0
20180824,2018-08-24,4,8,3,2018,0
20180825,2018-08-25,5,8,3,2018,1
20180826,2018-08-26,6,8,3,2018,1
20180827,2018-08-27,0,8,3,2018,0
20180828,2018-08-28,1,8,3,2018,0
20180829,2018-08-29,2,8,3,2018,0
20180830,2018-08-30,3,8,3,2018,0
20180831,2018-08-31,4,8,3,2018,0
20180901,2018-09-01,5,9,3,2018,1
20180902,2018-09-02,6,9,3,2018,1
20180903,2018-09-03,0,9,3,2018,0
20180904,2018-09-04,1,9,3,2018,0
20180905,2018-09-05,2,9,3,2018,0
20180906,2018-09-06,3,9,3,2018,0
20180907,2018-09-07,4,9,3,2018,0
20180908,2018-09-08,5,9,3,2018,1
20180909,2018-09-09,6,9,3,2018,1
20180910,2018-09-10,0,9,3,2018,0
20180911,2018-09-11,1,9,3,2018,0
20180912,2018-09-12,2,9,3,2018,0
20180913,2018-09-13,3,9,3,2018,0
20180914,2018-09-14,4,9,3,2018,0
20180915,2018-09-15,5,9,3,2018,1
20180916,2018-09-16,6,9,3,2018,1
20180917,2018-09-17,0,9,3,2018,0
20180918,2018-09-18,1,9,3,2018,0
20180919,2018-09-19,2,9,3,2018,0
20180920,2018-09-20,3,9,3,2018,0
20180921,2018-09-21,4,9,3,2018,0
20180922,2018-09-22,5,9,3,2018,1
20180923,2018-09-23,6,9,3,2018,1
20180924,2018-09-24,0,9,3,2018,0
20180925,2018-09-25,1,9,3,2018,0
20180926,2018-09-26,2,9,3,2018,0
20180927,2018-09-27,3,9,3,2018,0
20180928,2018-09-28,4,9,3,2018,0
20180929,2018-09-29,5,9,3,2018,1
20180930,2018-09-30,6,9,3,2018,1
20181001,2018-10-01,0,10,4,2018,0
20181002,2018-10-02,1,10,4,2018,0
20181003,2018-10-03,2,10,4,2018,0
20181004,2018-10-04,3,10,4,2018,0
20181005,2018-10-05,4,10,4,2018,0
20181006,2018-10-06,5,10,4,2018,1
20181007,2018-10-07,6,10,4,2018,1
20181008,2018-10-08,0,10,4,2018,0
20181009,2018-10-09,1,10,4,2018,0
20181010,2018-10-10,2,10,4,2018,0
20181011,2018-10-11,3,10,4,2018,0
20181012,2018-10-12,4,10,4,2018,0
20181013,2018-10-13,5,10,4,2018,1
20181014,2018-10-14,6,10,4,2018,1
20181015,2018-10-15,0,10,4,2018,0
20181016,2018-10-16,1,10,4,2018,0
20181017,2018-10-17,2,10,4,2018,0
20181018,2018-10-18,3,10,4,2018,0
20181019,2018-10-19,4,10,4,2018,0
20181020,2018-10-20,5,10,4,2018,1
20181021,2018-10-21,6,10,4,2018,1
20181022,2018-10-22,0,10,4,2018,0
20181023,2018-10-23,1,10,4,2018,0
20181024,2018-10-24,2,10,4,2018,0
20181025,2018-10-25,3,10,4,2018,0
20181026,2018-10-26,4,10,4,2018,0
20181027,2018-10-27,5,10,4,2018,1
20181028,2018-10-28,6,10,4,2018,1
20181029,2018-10-29,0,10,4,2018,0
20181030,2018-10-30,1,10,4,2018,0
20181031,2018-10-31,2,10,4,2018,0
20181101,2018-11-01,3,11,4,2018,0
20181102,2018-11-02,4,11,4,2018,0
20181103,2018-11-03,5,11,4,2018,1
20181104,2018-11-04,6,11,4,2018,1
20181105,2018-11-05,0,11,4,2018,0
20181106,2018-11-06,1,11,4,2018,0
20181107,2018-11-07,2,11,4,2018,0
20181108,2018-11-08,3,11,4,2018,0
20181109,2018-11-09,4,11,4,2018,0
20181110,2018-11-10,5,11,4,2018,1
20181111,2018-11-11,6,11,4,2018,1
20181112,2018-11-12,0,11,4,2018,0
20181113,2018-11-13,1,11,4,2018,0
20181114,2018-11-14,2,11,4,2018,0
20181115,2018-11-15,3,11,4,2018,0
20181116,2018-11-16,4,11,4,2018,0
20181117,2018-11-17,5,11,4,2018,1
20181118,2018-11-18,6,11,4,2018,1
20181119,2018-11-19,0,11,4,2018,0
20181120,2018-11-20,1,11,4,2018,0
20181121,2018-11-21,2,11,4,2018,0
20181122,2018-11-22,3,11,4,2018,0
20181123,2018-11-23,4,11,4,2018,0
20181124,2018-11-24,5,11,4,2018,1
20181125,2018-11-25,6,11,4,2018,1
20181126,2018-11-26,0,11,4,2018,0
20181127,2018-11-27,1,11,4,2018,0
20181128,2018-11-28,2,11,4,2018,0
20181129,2018-11-29,3,11,4,2018,0
20181130,2018-11-30,4,11,4,2018,0
20181201,2018-12-01,5,12,4,2018,1
20181202,2018-12-02,6,12,4,2018,1
20181203,2018-12-03,0,12,4,2018,0
20181204,2018-12-04,1,12,4,2018,0
20181205,2018-12-05,2,12,4,2018,0
20181206,2018-12-06,3,12,4,2018,0
20181207,2018-12-07,4,12,4,2018,0
20181208,2018-12-08,5,12,4,2018,1
20181209,2018-12-09,6,12,4,2018,1
20181210,2018-12-10,0,12,4,2018,0
20181211,2018-12-11,1,12,4,2018,0
20181212,2018-12-12,2,12,4,2018,0
20181213,2018-12-13,3,12,4,2018,0
20181214,2018-12-14,4,12,4,2018,0
20181215,2018-12-15,5,12,4,2018,1
20181216,2018-12-16,6,12,4,2018,1
20181217,2018-12-17,0,12,4,2018,0
20181218,2018-12-18,1,12,4,2018,0
20181219,2018-12-19,2,12,4,2018,0
20181220,2018-12-20,3,12,4,2018,0
20181221,2018-12-21,4,12,4,2018,0
20181222,2018-12-22,5,12,4,2018,1
20181223,2018-12-23,6,12,4,2018,1
20181224,2018-12-24,0,12,4,2018,0
20181225,2018-12-25,1,12,4,2018,0
20181226,2018-12-26,2,12,4,2018,0
20181227,2018-12-27,3,12,4,2018,0
20181228,2018-12-28,4,12,4,2018,0
20181229,2018-12-29,5,12,4,2018,1
20181230,2018-12-30,6,12,4,2018,1
20181231,2018-12-31,0,12,4,2018,0
20190101,2019-01-01,1,1,1,2019,0
20190102,2019-01-02,2,1,1,2019,0
20190103,2019-01-03,3,1,1,2019,0
20190104,2019-01-04,4,1,1,2019,0
20190105,2019-01-05,5,1,1,2019,1
20190106,2019-01-06,6,1,1,2019,1
20190107,2019-01-07,0,1,1,2019,0
20190108,2019-01-08,1,1,1,2019,0
20190109,2019-01-09,2,1,1,2019,0
20190110,2019-01-10,3,1,1,2019,0
20190111,2019-01-11,4,1,1,2019,0
20190112,2019-01-12,5,1,1,2019,1
20190113,2019-01-13,6,1,1,2019,1
20190114,2019-01-14,0,1,1,2019,0
20190115,2019-01-15,1,1,1,2019,0
20190116,2019-01-16,2,1,1,2019,0
20190117,2019-01-17,3,1,1,2019,0
20190118,2019-01-18,4,1,1,2019,0
20190119,2019-01-19,5,1,1,2019,1
20190120,2019-01-20,6,1,1,2019,1
20190121,2019-01-21,0,1,1,2019,0
20190122,2019-01-22,1,1,1,2019,0
20190123,2019-01-23,2,1,1,2019,0
20190124,2019-01-24,3,1,1,2019,0
20190125,2019-01-25,4,1,1,2019,0
20190126,2019-01-26,5,1,1,2019,1
20190127,2019-01-27,6,1,1,2019,1
20190128,2019-01-28,0,1,1,2019,0
20190129,2019-01-29,1,1,1,2019,0
20190130,2019-01-30,2,1,1,2019,0
20190131,2019-01-31,3,1,1,2019,0
20190201,2019-02-01,4,2,1,2019,0
20190202,2019-02-02,5,2,1,2019,1
20190203,2019-02-03,6,2,1,2019,1
20190204,2019-02-04,0,2,1,2019,0
20190205,2019-02-05,1,2,1,2019,0
20190206,2019-02-06,2,2,1,2019,0
20190207,2019-02-07,3,2,1,2019,0
20190208,2019-02-08,4,2,1,2019,0
20190209,2019-02-09,5,2,1,2019,1
20190210,2019-02-10,6,2,1,2019,1
20190211,2019-02-11,0,2,1,2019,0
20190212,2019-02-12,1,2,1,2019,0
20190213,2019-02-13,2,2,1,2019,0
20190214,2019-02-14,3,2,1,2019,0
20190215,2019-02-15,4,2,1,2019,0
20190216,2019-02-16,5,2,1,2019,1
20190217,2019-02-17,6,2,1,2019,1
20190218,2019-02-18,0,2,1,2019,0
20190219,2019-02-19,1,2,1,2019,0
20190220,2019-02-20,2,2,1,2019,0
20190221,2019-02-21,3,2,1,2019,0
20190222,2019-02-22,4,2,1,2019,0
20190223,2019-02-23,5,2,1,2019,1
20190224,2019-02-24,6,2,1,2019,1
20190225,2019-02-25,0,2,1,2019,0
20190226,2019-02-26,1,2,1,2019,0
20190227,2019-02-27,2,2,1,2019,0
20190228,2019-02-28,3,2,1,2019,0
20190301,2019-03-01,4,3,1,2019,0
20190302,2019-03-02,5,3,1,2019,1
20190303,2019-03-03,6,3,1,2019,1
20190304,2019-03-04,0,3,1,2019,0
20190305,2019-03-05,1,3,1,2019,0
20190306,2019-03-06,2,3,1,2019,0
20190307,2019-03-07,3,3,1,2019,0
20190308,2019-03-08,4,3,1,2019,0
20190309,2019-03-09,5,3,1,2019,1
20190310,2019-03-10,6,3,1,2019,1
20190311,2019-03-11,0,3,1,2019,0
20190312,2019-03-12,1,3,1,2019,0
20190313,2019-03-13,2,3,1,2019,0
20190314,2019-03-14,3,3,1,2019,0
20190315,2019-03-15,4,3,1,2019,0
20190316,2019-03-16,5,3,1,2019,1
20190317,2019-03-17,6,3,1,2019,1
20190318,2019-03-18,0,3,1,2019,0
20190319,2019-03-19,1,3,1,2019,0
20190320,2019-03-20,2,3,1,2019,0
20190321,2019-03-21,3,3,1,2019,0
20190322,2019-03-22,4,3,1,2019,0
20190323,2019-03-23,5,3,1,2019,1
20190324,2019-03-24,6,3,1,2019,1
20190325,2019-03-25,0,3,1,2019,0
20190326,2019-03-26,1,3,1,2019,0
20190327,2019-03-27,2,3,1,2019,0
20190328,2019-03-28,3,3,1,2019,0
20190329,2019-03-29,4,3,1,2019,0
20190330,2019-03-30,5,3,1,2019,1
20190331,2019-03-31,6,3,1,2019,1
20190401,2019-04-01,0,4,2,2019,0
20190402,2019-04-02,1,4,2,2019,0
20190403,2019-04-03,2,4,2,2019,0
20190404,2019-04-04,3,4,2,2019,0
20190405,2019-04-05,4,4,2,2019,0
20190406,2019-04-06,5,4,2,2019,1
20190407,2019-04-07,6,4,2,2019,1
20190408,2019-04-08,0,4,2,2019,0
20190409,2019-04-09,1,4,2,2019,0
20190410,2019-04-10,2,4,2,2019,0
20190411,2019-04-11,3,4,2,2019,0
20190412,2019-04-12,4,4,2,2019,0
20190413,2019-04-13,5,4,2,2019,1
20190414,2019-04-14,6,4,2,2019,1
20190415,2019-04-15,0,4,2,2019,0
20190416,2019-04-16,1,4,2,2019,0
20190417,2019-04-17,2,4,2,2019,0
20190418,2019-04-18,3,4,2,2019,0
20190419,2019-04-19,4,4,2,2019,0
20190420,2019-04-20,5,4,2,2019,1
20190421,2019-04-21,6,4,2,2019,1
20190422,2019-04-22,0,4,2,2019,0
20190423,2019-04-23,1,4,2,2019,0
20190424,2019-04-24,2,4,2,2019,0
20190425,2019-04-25,3,4,2,2019,0
20190426,2019-04-26,4,4,2,2019,0
20190427,2019-04-27,5,4,2,2019,1
20190428,2019-04-28,6,4,2,2019,1
20190429,2019-04-29,0,4,2,2019,0
20190430,2019-04-30,1,4,2,2019,0
20190501,2019-05-01,2,5,2,2019,0
20190502,2019-05-02,3,5,2,2019,0
20190503,2019-05-03,4,5,2,2019,0
20190504,2019-05-04,5,5,2,2019,1
20190505,2019-05-05,6,5,2,2019,1
20190506,2019-05-06,0,5,2,2019,0
20190507,2019-05-07,1,5,2,2019,0
20190508,2019-05-08,2,5,2,2019,0
20190509,2019-05-09,3,5,2,2019,0
20190510,2019-05-10,4,5,2,2019,0
20190511,2019-05-11,5,5,2,2019,1
20190512,2019-05-12,6,5,2,2019,1
20190513,2019-05-13,0,5,2,2019,0
20190514,2019-05-14,1,5,2,2019,0
20190515,2019-05-15,2,5,2,2019,0
20190516,2019-05-16,3,5,2,2019,0
20190517,2019-05-17,4,5,2,2019,0
20190518,2019-05-18,5,5,2,2019,1
20190519,2019-05-19,6,5,2,2019,1
20190520,2019-05-20,0,5,2,2019,0
20190521,2019-05-21,1,5,2,2019,0
20190522,2019-05-22,2,5,2,2019,0
20190523,2019-05-23,3,5,2,2019,0
20190524,2019-05-24,4,5,2,2019,0
20190525,2019-05-25,5,5,2,2019,1
20190526,2019-05-26,6,5,2,2019,1
20190527,2019-05-27,0,5,2,2019,0
20190528,2019-05-28,1,5,2,2019,0
20190529,2019-05-29,2,5,2,2019,0
20190530,2019-05-30,3,5,2,2019,0
20190531,2019-05-31,4,5,2,2019,0
20190601,2019-06-01,5,6,2,2019,1
20190602,2019-06-02,6,6,2,2019,1
20190603,2019-06-03,0,6,2,2019,0
20190604,2019-06-04,1,6,2,2019,0
20190605,2019-06-05,2,6,2,2019,0
20190606,2019-06-06,3,6,2,2019,0
20190607,2019-06-07,4,6,2,2019,0
20190608,2019-06-08,5,6,2,2019,1
20190609,2019-06-09,6,6,2,2019,1
20190610,2019-06-10,0,6,2,2019,0
20190611,2019-06-11,1,6,2,2019,0
20190612,2019-06-12,2,6,2,2019,0
20190613,2019-06-13,3,6,2,2019,0
20190614,2019-06-14,4,6,2,2019,0
20190615,2019-06-15,5,6,2,2019,1
20190616,2019-06-16,6,6,2,2019,1
20190617,2019-06-17,0,6,2,2019,0
20190618,2019-06-18,1,6,2,2019,0
20190619,2019-06-19,2,6,2,2019,0
20190620,2019-06-20,3,6,2,2019,0
20190621,2019-06-21,4,6,2,2019,0
20190622,2019-06-22,5,6,2,2019,1
20190623,2019-06-23,6,6,2,2019,1
20190624,2019-06-24,0,6,2,2019,0
20190625,2019-06-25,1,6,2,2019,0
20190626,2019-06-26,2,6,2,2019,0
20190627,2019-06-27,3,6,2,2019,0
20190628,2019-06-28,4,6,2,2019,0
20190629,2019-06-29,5,6,2,2019,1
20190630,2019-06-30,6,6,2,2019,1
20190701,2019-07-01,0,7,3,2019,0
20190702,2019-07-02,1,7,3,2019,0
20190703,2019-07-03,2,7,3,2019,0
20190704,2019-07-04,3,7,3,2019,0
20190705,2019-07-05,4,7,3,2019,0
20190706,2019-07-06,5,7,3,2019,1
20190707,2019-07-07,6,7,3,2019,1
20190708,2019-07-08,0,7,3,2019,0
20190709,2019-07-09,1,7,3,2019,0
20190710,2019-07-10,2,7,3,2019,0
20190711,2019-07-11,3,7,3,2019,0
20190712,2019-07-12,4,7,3,2019,0
20190713,2019-07-13,5,7,3,2019,1
20190714,2019-07-14,6,7,3,2019,1
20190715,2019-07-15,0,7,3,2019,0
20190716,2019-07-16,1,7,3,2019,0
20190717,2019-07-17,2,7,3,2019,0
20190718,2019-07-18,3,7,3,2019,0
20190719,2019-07-19,4,7,3,2019,0
20190720,2019-07-20,5,7,3,2019,1
20190721,2019-07-21,6,7,3,2019,1
20190722,2019-07-22,0,7,3,2019,0
20190723,2019-07-23,1,7,3,2019,0
20190724,2019-07-24,2,7,3,2019,0
20190725,2019-07-25,3,7,3,2019,0
20190726,2019-07-26,4,7,3,2019,0
20190727,2019-07-27,5,7,3,2019,1
20190728,2019-07-28,6,7,3,2019,1
20190729,2019-07-29,0,7,3,2019,0
20190730,2019-07-30,1,7,3,2019,0
20190731,2019-07-31,2,7,3,2019,0
20190801,2019-08-01,3,8,3,2019,0
20190802,2019-08-02,4,8,3,2019,0
20190803,2019-08-03,5,8,3,2019,1
20190804,2019-08-04,6,8,3,2019,1
20190805,2019-08-05,0,8,3,2019,0
20190806,2019-08-06,1,8,3,2019,0
20190807,2019-08-07,2,8,3,2019,0
20190808,2019-08-08,3,8,3,2019,0
20190809,2019-08-09,4,8,3,2019,0
20190810,2019-08-10,5,8,3,2019,1
20190811,2019-08-11,6,8,3,2019,1
20190812,2019-08-12,0,8,3,2019,0
20190813,2019-08-13,1,8,3,2019,0
20190814,2019-08-14,2,8,3,2019,0
20190815,2019-08-15,3,8,3,2019,0
20190816,2019-08-16,4,8,3,2019,0
20190817,2019-08-17,5,8,3,2019,1
20190818,2019-08-18,6,8,3,2019,1
20190819,2019-08-19,0,8,3,2019,0
20190820,2019-08-20,1,8,3,2019,0
20190821,2019-08-21,2,8,3,2019,0
20190822,2019-08-22,3,8,3,2019,0
20190823,2019-08-23,4,8,3,2019,0
20190824,2019-08-24,5,8,3,2019,1
20190825,2019-08-25,6,8,3,2019,1
20190826,2019-08-26,0,8,3,2019,0
20190827,2019-08-27,1,8,3,2019,0
20190828,2019-08-28,2,8,3,2019,0
20190829,2019-08-29,3,8,3,2019,0
20190830,2019-08-30,4,8,3,2019,0
20190831,2019-08-31,5,8,3,2019,1
20190901,2019-09-01,6,9,3,2019,1
20190902,2019-09-02,0,9,3,2019,0
20190903,2019-09-03,1,9,3,2019,0
20190904,2019-09-04,2,9,3,2019,0
20190905,2019-09-05,3,9,3,2019,0
20190906,2019-09-06,4,9,3,2019,0
20190907,2019-09-07,5,9,3,2019,1
20190908,2019-09-08,6,9,3,2019,1
20190909,2019-09-09,0,9,3,2019,0
20190910,2019-09-10,1,9,3,2019,0
20190911,2019-09-11,2,9,3,2019,0
20190912,2019-09-12,3,9,3,2019,0
20190913,2019-09-13,4,9,3,2019,0
20190914,2019-09-14,5,9,3,2019,1
20190915,2019-09-15,6,9,3,2019,1
20190916,2019-09-16,0,9,3,2019,0
20190917,2019-09-17,1,9,3,2019,0
20190918,2019-09-18,2,9,3,2019,0
20190919,2019-09-19,3,9,3,2019,0
20190920,2019-09-20,4,9,3,2019,0
20190921,2019-09-21,5,9,3,2019,1
20190922,2019-09-22,6,9,3,2019,1
20190923,2019-09-23,0,9,3,2019,0
20190924,2019-09-24,1,9,3,2019,0
20190925,2019-09-25,2,9,3,2019,0
20190926,2019-09-26,3,9,3,2019,0
20190927,2019-09-27,4,9,3,2019,0
20190928,2019-09-28,5,9,3,2019,1
20190929,2019-09-29,6,9,3,2019,1
20190930,2019-09-30,0,9,3,2019,0
20191001,2019-10-01,1,10,4,2019,0
20191002,2019-10-02,2,10,4,2019,0
20191003,2019-10-03,3,10,4,2019,0
20191004,2019-10-04,4,10,4,2019,0
20191005,2019-10-05,5,10,4,2019,1
20191006,2019-10-06,6,10,4,2019,1
20191007,2019-10-07,0,10,4,2019,0
20191008,2019-10-08,1,10,4,2019,0
20191009,2019-10-09,2,10,4,2019,0
20191010,2019-10-10,3,10,4,2019,0
20191011,2019-10-11,4,10,4,2019,0
20191012,2019-10-12,5,10,4,2019,1
20191013,2019-10-13,6,10,4,2019,1
20191014,2019-10-14,0,10,4,2019,0
20191015,2019-10-15,1,10,4,2019,0
20191016,2019-10-16,2,10,4,2019,0
20191017,2019-10-17,3,10,4,2019,0
20191018,2019-10-18,4,10,4,2019,0
20191019,2019-10-19,5,10,4,2019,1
20191020,2019-10-20,6,10,4,2019,1
20191021,2019-10-21,0,10,4,2019,0
20191022,2019-10-22,1,10,4,2019,0
20191023,2019-10-23,2,10,4,2019,0
20191024,2019-10-24,3,10,4,2019,0
20191025,2019-10-25,4,10,4,2019,0
20191026,2019-10-26,5,10,4,2019,1
20191027,2019-10-27,6,10,4,2019,1
20191028,2019-10-28,0,10,4,2019,0
20191029,2019-10-29,1,10,4,2019,0
20191030,2019-10-30,2,10,4,2019,0
20191031,2019-10-31,3,10,4,2019,0
20191101,2019-11-01,4,11,4,2019,0
20191102,2019-11-02,5,11,4,2019,1
20191103,2019-11-03,6,11,4,2019,1
20191104,2019-11-04,0,11,4,2019,0
20191105,2019-11-05,1,11,4,2019,0
20191106,2019-11-06,2,11,4,2019,0
20191107,2019-11-07,3,11,4,2019,0
20191108,2019-11-08,4,11,4,2019,0
20191109,2019-11-09,5,11,4,2019,1
20191110,2019-11-10,6,11,4,2019,1
20191111,2019-11-11,0,11,4,2019,0
20191112,2019-11-12,1,11,4,2019,0
20191113,2019-11-13,2,11,4,2019,0
20191114,2019-11-14,3,11,4,2019,0
20191115,2019-11-15,4,11,4,2019,0
20191116,2019-11-16,5,11,4,2019,1
20191117,2019-11-17,6,11,4,2019,1
20191118,2019-11-18,0,11,4,2019,0
20191119,2019-11-19,1,11,4,2019,0
20191120,2019-11-20,2,11,4,2019,0
20191121,2019-11-21,3,11,4,2019,0
20191122,2019-11-22,4,11,4,2019,0
20191123,2019-11-23,5,11,4,2019,1
20191124,2019-11-24,6,11,4,2019,1
20191125,2019-11-25,0,11,4,2019,0
20191126,2019-11-26,1,11,4,2019,0
20191127,2019-11-27,2,11,4,2019,0
20191128,2019-11-28,3,11,4,2019,0
20191129,2019-11-29,4,11,4,2019,0
20191130,2019-11-30,5,11,4,2019,1
20191201,2019-12-01,6,12,4,2019,1
20191202,2019-12-02,0,12,4,2019,0
20191203,2019-12-03,1,12,4,2019,0
20191204,2019-12-04,2,12,4,2019,0
20191205,2019-12-05,3,12,4,2019,0
20191206,2019-12-06,4,12,4,2019,0
20191207,2019-12-07,5,12,4,2019,1
20191208,2019-12-08,6,12,4,2019,1
20191209,2019-12-09,0,12,4,2019,0
20191210,2019-12-10,1,12,4,2019,0
20191211,2019-12-11,2,12,4,2019,0
20191212,2019-12-12,3,12,4,2019,0
20191213,2019-12-13,4,12,4,2019,0
20191214,2019-12-14,5,12,4,2019,1
20191215,2019-12-15,6,12,4,2019,1
20191216,2019-12-16,0,12,4,2019,0
20191217,2019-12-17,1,12,4,2019,0
20191218,2019-12-18,2,12,4,2019,0
20191219,2019-12-19,3,12,4,2019,0
20191220,2019-12-20,4,12,4,2019,0
20191221,2019-12-21,5,12,4,2019,1
20191222,2019-12-22,6,12,4,2019,1
20191223,2019-12-23,0,12,4,2019,0
20191224,2019-12-24,1,12,4,2019,0
20191225,2019-12-25,2,12,4,2019,0
20191226,2019-12-26,3,12,4,2019,0
20191227,2019-12-27,4,12,4,2019,0
20191228,2019-12-28,5,12,4,2019,1
20191229,2019-12-29,6,12,4,2019,1
20191230,2019-12-30,0,12,4,2019,0
20191231,2019-12-31,1,12,4,2019,0
20200101,2020-01-01,2,1,1,2020,0
20200102,2020-01-02,3,1,1,2020,0
20200103,2020-01-03,4,1,1,2020,0
20200104,2020-01-04,5,1,1,2020,1
20200105,2020-01-05,6,1,1,2020,1
20200106,2020-01-06,0,1,1,2020,0
20200107,2020-01-07,1,1,1,2020,0
20200108,2020-01-08,2,1,1,2020,0
20200109,2020-01-09,3,1,1,2020,0
20200110,2020-01-10,4,1,1,2020,0
20200111,2020-01-11,5,1,1,2020,1
20200112,2020-01-12,6,1,1,2020,1
20200113,2020-01-13,0,1,1,2020,0
20200114,2020-01-14,1,1,1,2020,0
20200115,2020-01-15,2,1,1,2020,0
20200116,2020-01-16,3,1,1,2020,0
20200117,2020-01-17,4,1,1,2020,0
20200118,2020-01-18,5,1,1,2020,1
20200119,2020-01-19,6,1,1,2020,1
20200120,2020-01-20,0,1,1,2020,0
20200121,2020-01-21,1,1,1,2020,0
20200122,2020-01-22,2,1,1,2020,0
20200123,2020-01-23,3,1,1,2020,0
20200124,2020-01-24,4,1,1,2020,0
20200125,2020-01-25,5,1,1,2020,1
20200126,2020-01-26,6,1,1,2020,1
20200127,2020-01-27,0,1,1,2020,0
20200128,2020-01-28,1,1,1,2020,0
20200129,2020-01-29,2,1,1,2020,0
20200130,2020-01-30,3,1,1,2020,0
20200131,2020-01-31,4,1,1,2020,0
20200201,2020-02-01,5,2,1,2020,1
20200202,2020-02-02,6,2,1,2020,1
20200203,2020-02-03,0,2,1,2020,0
20200204,2020-02-04,1,2,1,2020,0
20200205,2020-02-05,2,2,1,2020,0
20200206,2020-02-06,3,2,1,2020,0
20200207,2020-02-07,4,2,1,2020,0
20200208,2020-02-08,5,2,1,2020,1
20200209,2020-02-09,6,2,1,2020,1
20200210,2020-02-10,0,2,1,2020,0
20200211,2020-02-11,1,2,1,2020,0
20200212,2020-02-12,2,2,1,2020,0
20200213,2020-02-13,3,2,1,2020,0
20200214,2020-02-14,4,2,1,2020,0
20200215,2020-02-15,5,2,1,2020,1
20200216,2020-02-16,6,2,1,2020,1
20200217,2020-02-17,0,2,1,2020,0
20200218,2020-02-18,1,2,1,2020,0
20200219,2020-02-19,2,2,1,2020,0
20200220,2020-02-20,3,2,1,2020,0
20200221,2020-02-21,4,2,1,2020,0
20200222,2020-02-22,5,2,1,2020,1
20200223,2020-02-23,6,2,1,2020,1
20200224,2020-02-24,0,2,1,2020,0
20200225,2020-02-25,1,2,1,2020,0
20200226,2020-02-26,2,2,1,2020,0
20200227,2020-02-27,3,2,1,2020,0
20200228,2020-02-28,4,2,1,2020,0
20200229,2020-02-29,5,2,1,2020,1
20200301,2020-03-01,6,3,1,2020,1
20200302,2020-03-02,0,3,1,2020,0
20200303,2020-03-03,1,3,1,2020,0
20200304,2020-03-04,2,3,1,2020,0
20200305,2020-03-05,3,3,1,2020,0
20200306,2020-03-06,4,3,1,2020,0
20200307,2020-03-07,5,3,1,2020,1
20200308,2020-03-08,6,3,1,2020,1
20200309,2020-03-09,0,3,1,2020,0
20200310,2020-03-10,1,3,1,2020,0
20200311,2020-03-11,2,3,1,2020,0
20200312,2020-03-12,3,3,1,2020,0
20200313,2020-03-13,4,3,1,2020,0
20200314,2020-03-14,5,3,1,2020,1
20200315,2020-03-15,6,3,1,2020,1
